seed_param,seed_sim,condition,ID,Pro,Lid,Mep,Bup,Lid+Adr
2,3,4,27,60,50,75,100,175
2,3,4,28,55,85,95,110,Inf
2,3,4,29,55,85,90,70,Inf
2,3,4,30,60,75,100,110,Inf
2,3,4,31,50,35,70,90,115
2,3,4,32,65,65,90,125,Inf
2,3,4,33,70,70,70,85,Inf
2,3,4,34,65,75,55,85,Inf
2,3,4,35,55,80,70,80,Inf
2,3,4,36,45,70,80,115,Inf
2,3,4,37,55,75,100,90,Inf
2,3,4,38,60,80,90,100,Inf
2,3,4,39,40,60,70,75,165
2,3,4,40,80,80,90,95,Inf
2,3,4,41,70,55,80,130,Inf
2,3,4,42,45,65,80,100,Inf
2,3,4,43,45,55,65,90,Inf
2,3,4,44,65,80,100,130,Inf
2,3,4,45,40,55,65,65,160
2,3,4,46,30,55,65,115,135
2,3,4,47,45,70,75,60,Inf
2,3,4,48,50,45,80,75,115
2,3,4,49,70,75,85,115,Inf
2,3,4,50,35,55,70,100,Inf
2,3,4,51,65,85,80,105,Inf
2,3,4,52,50,65,80,100,170
2,3,4,53,55,60,75,110,Inf
2,3,4,54,30,55,65,75,170
2,3,4,55,55,65,70,90,170
2,3,4,56,85,70,90,120,Inf
2,3,4,57,80,60,100,100,180
2,3,4,58,50,55,75,80,145
2,3,4,59,65,55,90,110,150
2,3,4,60,45,75,65,100,Inf
2,3,4,61,70,60,70,100,165
2,3,4,62,70,80,75,100,Inf
2,3,4,63,70,70,70,95,Inf
2,3,4,64,40,65,70,80,Inf
2,3,4,65,95,75,75,90,Inf
2,3,4,66,60,55,90,110,Inf
2,3,4,67,55,90,90,115,Inf
2,3,4,68,35,60,65,95,Inf
2,3,4,69,65,85,85,120,Inf
2,3,4,70,40,55,80,90,Inf
2,3,4,71,40,90,125,160,Inf
2,3,4,72,50,70,85,75,Inf
2,3,4,73,40,65,65,85,Inf
2,3,4,74,55,95,80,105,Inf
2,3,4,75,65,65,70,110,Inf
2,3,4,76,75,85,90,125,Inf
2,3,4,77,60,85,85,110,Inf
2,3,4,78,55,90,80,105,Inf
2,3,4,79,65,50,70,140,175
2,3,4,80,90,55,80,125,180
2,3,4,81,70,95,85,120,Inf
2,3,4,82,60,60,90,85,175
2,3,4,83,60,100,95,115,Inf
2,3,4,84,40,80,65,105,Inf
2,3,4,85,50,50,65,90,145
2,3,4,86,70,80,75,105,Inf
2,3,4,87,60,65,80,120,Inf
2,3,4,88,75,75,75,125,Inf
2,3,4,89,50,60,65,105,155
2,3,4,90,50,75,75,125,160
2,3,4,91,50,65,65,115,Inf
2,3,4,92,95,75,90,110,Inf
2,3,4,93,65,95,75,105,Inf
2,3,4,94,55,70,85,75,Inf
2,3,4,95,50,65,75,100,Inf
2,3,4,96,85,70,85,95,Inf
2,3,4,97,65,70,70,125,Inf
2,3,4,98,75,70,80,125,170
2,3,4,99,50,85,90,85,180
2,3,4,100,70,70,100,180,Inf
2,4,1,1,65,70,65,105,Inf
2,4,1,2,35,65,80,75,170
2,4,1,3,80,60,90,130,170
2,4,1,4,70,85,75,105,Inf
2,4,1,5,40,60,85,110,Inf
2,4,1,6,70,110,75,80,Inf
2,4,1,7,55,95,80,65,Inf
2,4,1,8,55,85,65,80,165
2,4,1,9,50,75,85,110,Inf
2,4,1,10,65,80,95,105,Inf
2,4,1,11,40,100,75,115,Inf
2,4,1,12,55,60,60,70,165
2,4,1,13,40,60,80,100,Inf
2,4,1,14,55,55,65,70,140
2,4,1,15,60,75,75,80,165
2,4,1,16,45,75,60,120,Inf
2,4,1,17,70,75,100,110,Inf
2,4,1,18,40,75,60,120,Inf
2,4,1,19,45,75,80,95,Inf
2,4,1,20,55,70,75,130,Inf
2,4,1,21,50,60,95,85,Inf
2,4,1,22,70,55,65,80,180
2,4,1,23,55,65,75,110,Inf
2,4,1,24,45,60,75,90,165
2,4,1,25,70,65,60,85,Inf
2,4,1,26,55,80,65,95,Inf
2,4,1,27,65,65,70,95,155
2,4,1,28,45,75,85,115,Inf
2,4,1,29,65,110,95,80,Inf
2,4,1,30,60,65,100,105,Inf
2,4,1,31,75,40,70,100,120
2,4,1,32,60,55,75,135,Inf
2,4,1,33,65,70,70,95,Inf
2,4,1,34,75,80,50,90,Inf
2,4,1,35,50,95,75,90,Inf
2,4,1,36,35,80,80,110,Inf
2,4,1,37,55,65,100,90,Inf
2,4,1,38,60,80,95,100,Inf
2,4,1,39,80,65,70,80,160
2,4,1,40,70,90,75,90,Inf
2,4,1,41,65,65,75,140,Inf
2,4,1,42,35,75,65,100,Inf
2,4,1,43,50,70,60,100,Inf
2,4,1,44,50,75,110,90,Inf
2,4,1,45,55,60,65,85,Inf
2,4,1,46,35,50,75,100,150
2,4,1,47,55,70,80,60,Inf
2,4,1,48,55,45,75,85,140
2,4,1,49,60,85,80,120,Inf
2,4,1,50,40,70,80,110,Inf
2,4,1,51,70,75,80,100,Inf
2,4,1,52,45,65,90,105,175
2,4,1,53,50,75,85,120,Inf
2,4,1,54,50,60,75,75,155
2,4,1,55,65,75,65,95,145
2,4,1,56,75,70,80,100,Inf
2,4,1,57,75,55,105,105,160
2,4,1,58,60,60,70,100,150
2,4,1,59,50,60,85,115,170
2,4,1,60,50,70,65,110,Inf
2,4,1,61,80,55,80,100,175
2,4,1,62,75,60,65,95,Inf
2,4,1,63,70,70,70,90,Inf
2,4,1,64,50,55,80,100,Inf
2,4,1,65,85,50,80,105,170
2,4,1,66,50,60,80,100,180
2,4,1,67,40,90,95,100,Inf
2,4,1,68,40,65,65,110,Inf
2,4,1,69,70,90,90,115,Inf
2,4,1,70,45,90,90,95,Inf
2,4,1,71,45,90,90,120,Inf
2,4,1,72,45,55,70,80,Inf
2,4,1,73,45,70,70,80,Inf
2,4,1,74,60,65,75,110,Inf
2,4,1,75,65,75,60,110,Inf
2,4,1,76,75,65,80,130,Inf
2,4,1,77,60,75,85,125,Inf
2,4,1,78,50,80,90,85,Inf
2,4,1,79,45,55,85,140,160
2,4,1,80,80,50,95,105,160
2,4,1,81,55,90,80,120,Inf
2,4,1,82,75,70,95,75,Inf
2,4,1,83,55,110,90,110,Inf
2,4,1,84,45,90,65,115,Inf
2,4,1,85,60,55,75,95,165
2,4,1,86,70,75,75,110,Inf
2,4,1,87,60,65,80,105,180
2,4,1,88,80,80,75,115,Inf
2,4,1,89,55,60,70,125,145
2,4,1,90,55,55,100,105,160
2,4,1,91,50,65,55,140,Inf
2,4,1,92,90,65,80,85,Inf
2,4,1,93,60,85,70,120,Inf
2,4,1,94,65,75,85,70,Inf
2,4,1,95,50,75,75,100,Inf
2,4,1,96,85,70,80,95,Inf
2,4,1,97,60,80,70,110,Inf
2,4,1,98,80,65,80,120,Inf
2,4,1,99,55,80,85,80,Inf
2,4,1,100,75,80,90,155,Inf
2,4,2,1,65,55,65,115,Inf
2,4,2,2,35,65,110,75,170
2,4,2,3,80,60,90,115,165
2,4,2,4,70,100,70,115,Inf
2,4,2,5,40,65,85,105,Inf
2,4,2,6,65,110,90,75,Inf
2,4,2,7,65,90,75,65,Inf
2,4,2,8,50,85,65,75,Inf
2,4,2,9,50,70,90,110,Inf
2,4,2,10,85,55,80,95,Inf
2,4,2,11,40,115,80,115,Inf
2,4,2,12,60,60,55,75,145
2,4,2,13,35,65,85,105,Inf
2,4,2,14,55,50,70,75,130
2,4,2,15,60,60,70,90,Inf
2,4,2,16,45,75,60,115,Inf
2,4,2,17,70,70,85,100,Inf
2,4,2,18,45,60,65,125,Inf
2,4,2,19,45,70,70,95,Inf
2,4,2,20,55,70,75,130,Inf
2,4,2,21,50,60,110,80,Inf
2,4,2,22,70,60,65,80,165
2,4,2,23,55,70,65,120,Inf
2,4,2,24,45,65,70,85,160
2,4,2,25,70,70,65,85,Inf
2,4,2,26,50,65,65,100,Inf
2,4,2,27,65,55,80,110,150
2,4,2,28,50,90,85,90,Inf
2,4,2,29,65,85,95,80,Inf
2,4,2,30,60,80,85,110,180
2,4,2,31,75,40,75,90,100
2,4,2,32,60,65,80,110,Inf
2,4,2,33,65,60,70,90,Inf
2,4,2,34,75,80,55,95,Inf
2,4,2,35,50,90,70,70,Inf
2,4,2,36,45,70,75,110,Inf
2,4,2,37,45,65,105,90,Inf
2,4,2,38,50,85,100,95,Inf
2,4,2,39,55,55,90,90,160
2,4,2,40,85,80,90,85,Inf
2,4,2,41,60,70,80,140,170
2,4,2,42,35,70,70,100,Inf
2,4,2,43,45,75,70,95,Inf
2,4,2,44,50,80,100,90,Inf
2,4,2,45,55,60,70,80,165
2,4,2,46,25,50,75,120,140
2,4,2,47,55,85,80,65,Inf
2,4,2,48,55,40,75,85,105
2,4,2,49,65,80,85,130,Inf
2,4,2,50,45,60,80,125,Inf
2,4,2,51,60,90,85,95,Inf
2,4,2,52,55,60,75,100,160
2,4,2,53,45,70,80,95,Inf
2,4,2,54,40,65,70,90,Inf
2,4,2,55,70,50,75,105,130
2,4,2,56,90,70,75,115,Inf
2,4,2,57,80,60,95,95,175
2,4,2,58,60,55,70,85,135
2,4,2,59,65,55,85,125,160
2,4,2,60,50,70,65,100,Inf
2,4,2,61,80,55,80,105,170
2,4,2,62,75,65,75,100,Inf
2,4,2,63,65,85,75,95,Inf
2,4,2,64,50,75,80,85,160
2,4,2,65,90,60,65,105,170
2,4,2,66,50,60,85,105,Inf
2,4,2,67,50,80,90,110,Inf
2,4,2,68,40,70,60,125,Inf
2,4,2,69,60,110,85,125,Inf
2,4,2,70,45,95,115,95,Inf
2,4,2,71,40,110,100,145,Inf
2,4,2,72,45,60,85,80,Inf
2,4,2,73,50,65,75,90,Inf
2,4,2,74,65,90,90,100,Inf
2,4,2,75,70,70,70,115,Inf
2,4,2,76,75,80,80,135,Inf
2,4,2,77,50,70,85,115,Inf
2,4,2,78,45,85,90,100,Inf
2,4,2,79,55,55,75,130,175
2,4,2,80,85,50,90,115,145
2,4,2,81,60,80,80,110,Inf
2,4,2,82,75,65,85,70,Inf
2,4,2,83,60,100,100,115,Inf
2,4,2,84,35,80,65,110,Inf
2,4,2,85,65,50,70,100,130
2,4,2,86,65,70,70,100,Inf
2,4,2,87,60,75,90,130,Inf
2,4,2,88,85,70,75,115,Inf
2,4,2,89,55,65,70,115,150
2,4,2,90,60,55,90,110,170
2,4,2,91,55,75,70,125,Inf
2,4,2,92,105,75,85,80,Inf
2,4,2,93,70,100,70,100,Inf
2,4,2,94,55,70,85,80,Inf
2,4,2,95,45,75,75,90,Inf
2,4,2,96,105,75,90,90,Inf
2,4,2,97,55,75,65,115,Inf
2,4,2,98,80,55,80,130,165
2,4,2,99,45,80,75,85,Inf
2,4,2,100,75,75,85,160,170
2,4,3,1,65,60,80,115,175
2,4,3,2,35,55,70,70,160
2,4,3,3,65,60,90,125,165
2,4,3,4,75,95,100,110,Inf
2,4,3,5,45,65,75,95,170
2,4,3,6,65,105,80,80,Inf
2,4,3,7,50,70,75,70,Inf
2,4,3,8,45,65,65,70,Inf
2,4,3,9,70,75,90,110,Inf
2,4,3,10,75,70,90,100,Inf
2,4,3,11,55,100,80,115,Inf
2,4,3,12,50,45,55,70,145
2,4,3,13,55,70,70,95,Inf
2,4,3,14,45,40,60,60,135
2,4,3,15,55,55,80,75,Inf
2,4,3,16,35,65,60,105,Inf
2,4,3,17,75,70,105,135,Inf
2,4,3,18,40,55,50,115,180
2,4,3,19,50,65,85,80,180
2,4,3,20,70,90,75,110,Inf
2,4,3,21,55,65,85,80,Inf
2,4,3,22,60,60,70,75,170
2,4,3,23,55,70,75,115,Inf
2,4,3,24,40,65,70,100,135
2,4,3,25,70,60,70,85,Inf
2,4,3,26,50,65,65,85,175
2,4,3,27,50,60,65,95,180
2,4,3,28,50,75,80,100,Inf
2,4,3,29,55,75,85,75,Inf
2,4,3,30,65,65,95,115,Inf
2,4,3,31,45,45,70,85,125
2,4,3,32,60,75,75,105,Inf
2,4,3,33,70,60,60,95,180
2,4,3,34,60,75,55,95,Inf
2,4,3,35,65,85,75,90,Inf
2,4,3,36,40,100,80,95,Inf
2,4,3,37,55,65,95,80,Inf
2,4,3,38,60,80,95,105,Inf
2,4,3,39,45,65,70,90,175
2,4,3,40,90,90,100,100,Inf
2,4,3,41,50,70,65,125,150
2,4,3,42,35,70,75,95,Inf
2,4,3,43,40,65,65,105,Inf
2,4,3,44,55,60,100,95,Inf
2,4,3,45,45,50,55,90,135
2,4,3,46,30,55,70,100,155
2,4,3,47,55,70,70,70,Inf
2,4,3,48,50,45,70,80,130
2,4,3,49,75,65,95,130,Inf
2,4,3,50,55,70,70,105,180
2,4,3,51,65,85,85,110,Inf
2,4,3,52,55,60,75,100,160
2,4,3,53,55,75,60,115,Inf
2,4,3,54,35,65,65,85,155
2,4,3,55,55,65,70,95,165
2,4,3,56,80,80,100,100,Inf
2,4,3,57,80,60,90,110,180
2,4,3,58,50,45,65,80,155
2,4,3,59,65,70,95,105,170
2,4,3,60,50,70,65,100,Inf
2,4,3,61,75,55,75,100,Inf
2,4,3,62,70,65,85,115,Inf
2,4,3,63,65,75,80,100,Inf
2,4,3,64,45,75,70,80,160
2,4,3,65,75,60,85,120,170
2,4,3,66,60,75,95,110,Inf
2,4,3,67,55,105,80,105,Inf
2,4,3,68,50,65,70,90,170
2,4,3,69,65,95,85,130,Inf
2,4,3,70,45,80,105,110,Inf
2,4,3,71,55,85,110,165,Inf
2,4,3,72,50,65,85,80,Inf
2,4,3,73,35,75,60,95,Inf
2,4,3,74,65,80,85,120,Inf
2,4,3,75,65,65,70,115,Inf
2,4,3,76,85,100,100,120,Inf
2,4,3,77,50,75,70,105,Inf
2,4,3,78,50,70,95,90,Inf
2,4,3,79,55,60,80,140,180
2,4,3,80,90,65,70,125,145
2,4,3,81,65,90,90,125,Inf
2,4,3,82,60,65,65,90,170
2,4,3,83,65,90,115,110,Inf
2,4,3,84,40,70,65,120,Inf
2,4,3,85,50,50,80,95,140
2,4,3,86,65,70,75,110,Inf
2,4,3,87,70,70,80,130,Inf
2,4,3,88,70,65,75,120,Inf
2,4,3,89,45,55,65,90,165
2,4,3,90,65,70,85,115,150
2,4,3,91,55,75,70,115,Inf
2,4,3,92,90,90,90,100,Inf
2,4,3,93,60,95,95,120,Inf
2,4,3,94,60,70,80,80,Inf
2,4,3,95,50,65,70,90,Inf
2,4,3,96,75,70,70,95,Inf
2,4,3,97,50,65,75,105,Inf
2,4,3,98,75,60,90,115,Inf
2,4,3,99,55,65,80,95,Inf
2,4,3,100,70,85,95,145,Inf
2,4,4,1,65,60,70,115,Inf
2,4,4,2,30,50,80,70,160
2,4,4,3,65,55,100,95,Inf
2,4,4,4,75,105,95,125,Inf
2,4,4,5,40,60,85,105,Inf
2,4,4,6,70,115,90,85,Inf
2,4,4,7,55,80,70,65,Inf
2,4,4,8,40,70,60,80,Inf
2,4,4,9,60,75,95,110,Inf
2,4,4,10,70,75,100,105,Inf
2,4,4,11,45,90,80,115,Inf
2,4,4,12,45,50,60,70,145
2,4,4,13,60,80,80,90,Inf
2,4,4,14,60,45,60,60,110
2,4,4,15,55,65,65,75,170
2,4,4,16,35,70,60,100,175
2,4,4,17,85,70,85,130,Inf
2,4,4,18,40,70,55,110,150
2,4,4,19,45,65,95,100,170
2,4,4,20,55,70,65,120,Inf
2,4,4,21,45,60,80,90,Inf
2,4,4,22,60,55,65,80,175
2,4,4,23,55,70,80,110,Inf
2,4,4,24,40,60,70,90,Inf
2,4,4,25,60,60,65,85,175
2,4,4,26,45,80,65,90,Inf
2,4,4,27,55,55,75,110,165
2,4,4,28,60,75,85,110,Inf
2,4,4,29,50,95,85,80,Inf
2,4,4,30,70,80,85,110,Inf
2,4,4,31,55,45,75,90,105
2,4,4,32,60,60,80,125,Inf
2,4,4,33,70,65,65,90,Inf
2,4,4,34,60,80,60,95,Inf
2,4,4,35,60,90,80,85,Inf
2,4,4,36,35,75,95,100,Inf
2,4,4,37,50,70,100,95,165
2,4,4,38,65,75,90,100,Inf
2,4,4,39,60,55,65,80,140
2,4,4,40,75,85,85,110,Inf
2,4,4,41,60,70,80,130,165
2,4,4,42,35,70,75,95,Inf
2,4,4,43,40,65,55,90,175
2,4,4,44,55,60,100,95,Inf
2,4,4,45,45,50,65,90,160
2,4,4,46,25,55,85,105,135
2,4,4,47,50,75,80,70,Inf
2,4,4,48,45,40,80,90,120
2,4,4,49,75,80,85,145,Inf
2,4,4,50,40,70,75,105,Inf
2,4,4,51,70,90,85,100,Inf
2,4,4,52,55,60,85,100,165
2,4,4,53,45,70,75,105,Inf
2,4,4,54,30,70,65,75,165
2,4,4,55,55,70,70,85,180
2,4,4,56,80,80,90,110,Inf
2,4,4,57,70,65,95,105,160
2,4,4,58,50,55,60,90,155
2,4,4,59,75,55,90,125,170
2,4,4,60,50,65,75,100,Inf
2,4,4,61,80,60,80,95,Inf
2,4,4,62,75,60,85,115,Inf
2,4,4,63,70,70,80,100,Inf
2,4,4,64,40,55,65,80,160
2,4,4,65,85,65,70,100,Inf
2,4,4,66,55,70,75,100,Inf
2,4,4,67,65,85,90,100,Inf
2,4,4,68,40,70,65,85,170
2,4,4,69,65,80,80,135,Inf
2,4,4,70,40,75,85,95,180
2,4,4,71,45,85,110,135,Inf
2,4,4,72,40,70,75,80,Inf
2,4,4,73,45,75,65,85,Inf
2,4,4,74,65,85,75,105,Inf
2,4,4,75,75,65,65,110,Inf
2,4,4,76,85,90,100,150,Inf
2,4,4,77,55,80,85,115,Inf
2,4,4,78,50,90,75,95,Inf
2,4,4,79,55,55,85,145,165
2,4,4,80,90,55,85,115,160
2,4,4,81,75,100,90,125,Inf
2,4,4,82,70,60,80,80,170
2,4,4,83,55,85,90,115,Inf
2,4,4,84,40,70,65,95,Inf
2,4,4,85,55,55,75,95,150
2,4,4,86,70,70,80,105,Inf
2,4,4,87,75,65,80,120,Inf
2,4,4,88,75,65,75,115,Inf
2,4,4,89,50,55,65,110,165
2,4,4,90,50,55,75,115,Inf
2,4,4,91,55,80,70,130,175
2,4,4,92,100,75,100,100,Inf
2,4,4,93,60,115,75,130,Inf
2,4,4,94,55,70,90,85,Inf
2,4,4,95,55,60,75,95,Inf
2,4,4,96,75,70,90,100,Inf
2,4,4,97,55,70,60,105,Inf
2,4,4,98,80,65,80,130,Inf
2,4,4,99,55,90,95,100,Inf
2,4,4,100,80,65,100,140,Inf
3,1,1,1,55,70,70,120,Inf
3,1,1,2,70,70,85,110,160
3,1,1,3,55,65,65,80,180
3,1,1,4,60,65,85,90,Inf
3,1,1,5,60,70,80,110,Inf
3,1,1,6,45,65,70,115,160
3,1,1,7,60,60,65,110,180
3,1,1,8,75,70,75,105,Inf
3,1,1,9,35,80,80,90,Inf
3,1,1,10,65,60,70,85,170
3,1,1,11,40,75,80,80,Inf
3,1,1,12,50,85,75,110,Inf
3,1,1,13,55,65,80,120,Inf
3,1,1,14,45,60,85,120,Inf
3,1,1,15,55,55,80,110,Inf
3,1,1,16,80,65,80,100,165
3,1,1,17,90,55,80,90,155
3,1,1,18,35,65,85,125,180
3,1,1,19,70,80,75,140,Inf
3,1,1,20,55,55,65,145,155
3,1,1,21,65,55,85,70,Inf
3,1,1,22,65,55,75,130,155
3,1,1,23,40,75,90,105,Inf
3,1,1,24,80,65,80,85,Inf
3,1,1,25,50,60,50,110,Inf
3,1,1,26,70,90,65,165,Inf
3,1,1,27,75,70,85,105,Inf
3,1,1,28,60,80,60,95,Inf
3,1,1,29,65,60,70,100,135
3,1,1,30,50,75,85,100,Inf
3,1,1,31,70,60,75,80,180
3,1,1,32,60,55,105,80,130
3,1,1,33,90,75,85,130,Inf
3,1,1,34,60,95,85,100,Inf
3,1,1,35,55,60,90,90,165
3,1,1,36,70,65,105,105,Inf
3,1,1,37,40,75,80,115,Inf
3,1,1,38,55,75,75,85,175
3,1,1,39,70,40,95,105,90
3,1,1,40,50,75,90,105,Inf
3,1,1,41,80,70,75,100,Inf
3,1,1,42,50,65,90,125,Inf
3,1,1,43,60,85,95,105,Inf
3,1,1,44,60,65,65,85,Inf
3,1,1,45,45,85,85,105,Inf
3,1,1,46,60,100,90,130,Inf
3,1,1,47,35,65,55,125,Inf
3,1,1,48,65,70,70,80,Inf
3,1,1,49,60,60,75,115,Inf
3,1,1,50,60,70,70,105,Inf
3,1,1,51,35,70,85,105,Inf
3,1,1,52,35,55,80,95,165
3,1,1,53,35,70,80,110,180
3,1,1,54,75,75,90,90,Inf
3,1,1,55,40,55,90,90,145
3,1,1,56,65,65,60,105,160
3,1,1,57,60,40,90,115,115
3,1,1,58,55,70,45,90,Inf
3,1,1,59,40,65,85,85,Inf
3,1,1,60,70,60,55,105,Inf
3,1,1,61,65,50,80,85,165
3,1,1,62,70,90,70,130,Inf
3,1,1,63,60,70,85,105,Inf
3,1,1,64,60,65,85,85,170
3,1,1,65,70,85,90,145,Inf
3,1,1,66,55,95,85,85,Inf
3,1,1,67,50,75,70,90,Inf
3,1,1,68,65,80,90,100,Inf
3,1,1,69,55,70,80,125,Inf
3,1,1,70,75,70,75,85,Inf
3,1,1,71,75,50,85,80,155
3,1,1,72,70,80,80,115,Inf
3,1,1,73,50,75,70,90,Inf
3,1,1,74,55,65,85,110,180
3,1,1,75,65,60,75,130,Inf
3,1,1,76,55,60,80,75,180
3,1,1,77,55,65,65,100,170
3,1,1,78,50,65,80,90,Inf
3,1,1,79,55,60,65,75,180
3,1,1,80,55,70,95,95,Inf
3,1,1,81,40,50,80,115,Inf
3,1,1,82,60,55,85,80,Inf
3,1,1,83,50,85,70,70,Inf
3,1,1,84,75,70,60,135,Inf
3,1,1,85,60,65,90,90,Inf
3,1,1,86,70,65,75,100,Inf
3,1,1,87,60,70,75,130,Inf
3,1,1,88,55,65,90,90,Inf
3,1,1,89,70,70,90,120,180
3,1,1,90,75,75,65,75,Inf
3,1,1,91,55,90,70,65,Inf
3,1,1,92,50,50,70,120,145
3,1,1,93,65,80,100,110,Inf
3,1,1,94,45,70,80,95,175
3,1,1,95,55,70,95,120,180
3,1,1,96,60,80,75,105,Inf
3,1,1,97,55,65,75,95,Inf
3,1,1,98,65,55,75,105,165
3,1,1,99,70,70,65,110,Inf
3,1,1,100,30,60,75,70,Inf
3,1,2,1,60,60,80,120,Inf
3,1,2,2,65,55,80,120,175
3,1,2,3,65,75,70,85,175
3,1,2,4,70,65,80,90,180
3,1,2,5,75,60,70,95,170
3,1,2,6,45,55,65,140,165
3,1,2,7,60,60,65,100,175
3,1,2,8,70,70,80,125,170
3,1,2,9,40,80,75,95,Inf
3,1,2,10,55,65,70,100,Inf
3,1,2,11,35,75,75,80,Inf
3,1,2,12,50,70,80,110,Inf
3,1,2,13,55,60,80,100,165
3,1,2,14,35,55,70,120,Inf
3,1,2,15,60,55,90,110,140
3,1,2,16,85,55,75,100,180
3,1,2,17,100,55,75,80,135
3,1,2,18,35,60,80,125,170
3,1,2,19,70,70,75,165,180
3,1,2,20,55,50,70,140,140
3,1,2,21,75,75,70,65,Inf
3,1,2,22,65,55,80,110,140
3,1,2,23,40,70,95,110,Inf
3,1,2,24,90,80,80,90,Inf
3,1,2,25,60,60,55,120,175
3,1,2,26,75,80,60,150,Inf
3,1,2,27,75,85,100,115,Inf
3,1,2,28,60,75,65,95,Inf
3,1,2,29,65,45,65,95,180
3,1,2,30,50,70,80,95,Inf
3,1,2,31,65,70,75,90,155
3,1,2,32,55,40,110,90,130
3,1,2,33,85,85,75,130,Inf
3,1,2,34,55,85,100,100,Inf
3,1,2,35,65,50,105,85,150
3,1,2,36,70,70,100,85,180
3,1,2,37,45,80,85,100,Inf
3,1,2,38,55,55,90,80,155
3,1,2,39,70,35,95,105,95
3,1,2,40,50,80,80,105,Inf
3,1,2,41,80,70,70,100,160
3,1,2,42,50,80,80,130,Inf
3,1,2,43,60,70,95,105,175
3,1,2,44,55,65,65,70,Inf
3,1,2,45,40,95,80,100,Inf
3,1,2,46,60,80,95,115,Inf
3,1,2,47,35,70,60,130,Inf
3,1,2,48,55,75,70,75,Inf
3,1,2,49,45,60,85,130,175
3,1,2,50,50,70,70,110,Inf
3,1,2,51,25,75,110,90,Inf
3,1,2,52,40,50,85,105,150
3,1,2,53,50,75,85,115,Inf
3,1,2,54,75,65,80,80,Inf
3,1,2,55,50,50,85,90,135
3,1,2,56,70,50,70,105,160
3,1,2,57,50,40,80,115,110
3,1,2,58,55,70,50,90,Inf
3,1,2,59,50,60,80,95,Inf
3,1,2,60,80,65,60,100,175
3,1,2,61,60,50,80,90,160
3,1,2,62,75,75,55,165,Inf
3,1,2,63,65,70,90,110,Inf
3,1,2,64,45,55,90,85,180
3,1,2,65,75,85,75,140,Inf
3,1,2,66,60,95,85,95,Inf
3,1,2,67,45,75,75,100,Inf
3,1,2,68,50,85,85,115,Inf
3,1,2,69,65,60,75,125,Inf
3,1,2,70,65,90,75,80,Inf
3,1,2,71,70,50,85,70,130
3,1,2,72,50,80,85,115,Inf
3,1,2,73,65,75,70,85,160
3,1,2,74,50,70,80,110,Inf
3,1,2,75,60,65,80,135,Inf
3,1,2,76,55,65,85,80,150
3,1,2,77,65,70,75,95,Inf
3,1,2,78,50,65,85,100,Inf
3,1,2,79,50,65,65,70,155
3,1,2,80,50,80,85,95,Inf
3,1,2,81,30,70,85,105,Inf
3,1,2,82,60,70,95,95,170
3,1,2,83,55,85,70,70,Inf
3,1,2,84,60,60,65,140,Inf
3,1,2,85,65,75,90,80,Inf
3,1,2,86,65,70,75,90,Inf
3,1,2,87,65,55,80,135,180
3,1,2,88,50,65,90,120,Inf
3,1,2,89,70,65,80,105,180
3,1,2,90,70,75,75,75,Inf
3,1,2,91,55,75,75,65,Inf
3,1,2,92,40,50,85,115,135
3,1,2,93,75,85,90,105,Inf
3,1,2,94,45,70,65,85,175
3,1,2,95,55,60,95,120,Inf
3,1,2,96,70,80,75,120,Inf
3,1,2,97,70,65,65,95,Inf
3,1,2,98,65,55,70,95,175
3,1,2,99,75,75,70,105,Inf
3,1,2,100,40,80,70,60,Inf
3,1,3,1,65,90,90,125,Inf
3,1,3,2,65,70,85,105,180
3,1,3,3,60,65,70,85,180
3,1,3,4,65,65,75,100,Inf
3,1,3,5,50,85,70,80,175
3,1,3,6,50,50,65,110,170
3,1,3,7,65,65,65,110,175
3,1,3,8,65,75,70,100,Inf
3,1,3,9,45,65,80,95,Inf
3,1,3,10,60,65,65,85,Inf
3,1,3,11,45,75,85,75,175
3,1,3,12,55,75,85,125,Inf
3,1,3,13,65,75,85,125,170
3,1,3,14,45,55,70,110,Inf
3,1,3,15,65,55,80,105,170
3,1,3,16,70,70,75,100,175
3,1,3,17,65,55,70,85,150
3,1,3,18,45,65,80,105,Inf
3,1,3,19,70,80,85,170,Inf
3,1,3,20,60,60,55,140,Inf
3,1,3,21,75,85,100,70,140
3,1,3,22,45,55,65,95,165
3,1,3,23,40,75,90,120,Inf
3,1,3,24,80,70,80,90,Inf
3,1,3,25,45,55,55,90,165
3,1,3,26,70,75,65,140,Inf
3,1,3,27,85,70,100,120,Inf
3,1,3,28,45,65,60,115,Inf
3,1,3,29,55,55,75,90,175
3,1,3,30,55,75,85,105,Inf
3,1,3,31,65,60,70,85,Inf
3,1,3,32,45,55,85,85,140
3,1,3,33,90,85,80,130,Inf
3,1,3,34,60,85,85,100,Inf
3,1,3,35,60,70,80,95,165
3,1,3,36,80,80,120,100,Inf
3,1,3,37,45,75,80,105,Inf
3,1,3,38,60,60,80,75,170
3,1,3,39,65,40,80,95,115
3,1,3,40,50,80,105,110,Inf
3,1,3,41,90,65,70,95,Inf
3,1,3,42,70,80,110,120,Inf
3,1,3,43,45,105,100,125,Inf
3,1,3,44,50,55,70,75,Inf
3,1,3,45,45,70,75,90,Inf
3,1,3,46,70,95,85,120,Inf
3,1,3,47,30,55,60,105,Inf
3,1,3,48,65,65,70,80,170
